"speaker","speech","speaker_std"
"BACKGROUND","﻿Reunión de Patricio Ricketts y Vladimiro Montesinos.(del 12 de enero de 1998).El periodista Patricio Ricketts visita a VMT para solicitarle su ayuda en un asunto privado que el ex asesor resuelve inmediatamente, exhibiendo sus dotes gerenciales. A continuación, ambos sostienen una larga conversación sobre Sendero Luminoso, dando vueltas alrededor de la sicología de Abimael Cuzmán. VMT sostiene que el triunfo sobre Sendero se debió a la unión de diversas iniciativas que caminaron acompasadamente. Por un lado, VMT subraya la renovada base legal anti terrorista y por el otro resalta los planes operativos de lucha policial y militar. VMT opina muy desfavorablemente de la posibilidad de constituir una Comisión de la Verdad porque, en su opinión, significa sentar a las FF. AA. en el banquillo de los acusados. Asimismo, VMT comenta la transición y continuidad de los servicios de inteligencia, sintetizando su evolución a lo largo del gobierno del APRA y su tránsito alfujimorismo, precisando el papel del Comando Rodrigo Franco, de Agustín Mantilla y de Miguel Ríos.","BACKGROUND"
"BACKGROUND","[Se encuentran reunidos en una sala los señores Patricio Ricketts Rey de Castro y el señor Vla dimiro Montesinos.]","BACKGROUND"
"El señor Vladimiro Montesinos","Sentirá usted que (?) hemos creado (?).","MONTESINOS"
"El señor Patricio Ricketts","No, al contrario.","RICKETTS"
"El señor Vladimiro Montesinos","Le voy a explicar qué ha pasado.","MONTESINOS"
"El señor Patricio Ricketts","Con estos días tan... tan agitados. Sería absurdo pedirle unos minutos.","RICKETTS"
"El señor Vladimiro Montesinos","No, no. Pero ya usted sabe que siempre tengo un gran aprecio por usted.","MONTESINOS"
"El señor Patricio Ricketts","Muchas gracias.","RICKETTS"
"El señor Vladimiro Montesinos","Y un profundo respeto y admiración. Además soy uno de los principales lectores de la columna. [Risas.] Lo primero que hago cuando abro el Expreso es buscar sus artículos porque son su mamente ilustrativos.","MONTESINOS"
"El señor Patricio Ricketts","Muchas gracias. Bueno, pues, se hace lo que se pueda.","RICKETTS"
"El señor Vladimiro Montesinos","No, no, no. Bueno, pero tiene usted una ópti ca de la realidad nacional y, sobre todo, de los temas internacionales que toca us ted con tanta sutileza y agudeza.","MONTESINOS"
"El señor Patricio Ricketts","Algunas cosas salen (?).","RICKETTS"
"El señor Vladimiro Montesinos","Pero, claro el tema internacional...","MONTESINOS"
"El señor Patricio Ricketts","Lo de Colombia, por ejemplo, no sé (?).","RICKETTS"
"El señor Vladimiro Montesinos","Pero mire usted una cosa, a ver... No se puede dialogar con la guerrilla.","MONTESINOS"
"El señor Patricio Ricketts","Claro, pues.","RICKETTS"
"El señor Vladimiro Montesinos","Es la debilidad del Estado. Además, mire usted una cosa, es como si Fujimori hubiera dialogado no con Cerpa, sino con Rolly Rojas.","MONTESINOS"
"El señor Patricio Ricketts","Claro, pues. Y, además, ir ahí a buscarlo.","RICKETTS"
"El señor Vladimiro Montesinos","Pero a buscarlo... Entonces, ya el Estado perdió autoridad.","MONTESINOS"
"El señor Patricio Ricketts","Ya, pues.","RICKETTS"
"El señor Vladimiro Montesinos","Ya perdió la autoridad, entonces, y se da el lu jo de no ir a la reunión.","MONTESINOS"
"El señor Patricio Ricketts","Claro. Ahí tenemos un problema feo (?).","RICKETTS"
"El señor Vladimiro Montesinos","Sí, sí. Cuando ya hay, ahí, ya Colombia es un país inviable.","MONTESINOS"
"El señor Patricio Ricketts","Inviable.","RICKETTS"
"El señor Vladimiro Montesinos","Ya la tierra, ya no tiene solución.","MONTESINOS"
"El señor Patricio Ricketts","No.","RICKETTS"
"El señor Vladimiro Montesinos","Pero sabe ¿qué cosa? Los americanos ya estar, planificando la invasión a…","MONTESINOS"
"El señor Patricio Ricketts","Me imagino.","RICKETTS"
"El señor Vladimiro Montesinos","Además, ya tienes un problema que va a conta minar la región.","MONTESINOS"
"El señor Patricio Ricketts","El general, el general Bedoya.","RICKETTS"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Patricio Ricketts","Era un hombre lúcido.","RICKETTS"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Patricio Ricketts","(?) Pero, porque Bedoya propuso exactamente lo del Perú.","RICKETTS"
"El señor Vladimiro Montesinos","Mire...","MONTESINOS"
"El señor Patricio Ricketts","El modelo peruano...","RICKETTS"
"El señor Vladimiro Montesinos","El modelo peruano significa que primero tiene que haber voluntad política.","MONTESINOS"
"El señor Patricio Ricketts","Claro.","RICKETTS"
"El señor Vladimiro Montesinos","No la hay del estadista. Y usted sabe que no se puede dialogar con el terrorista. Con el guerrillero no hay diálogo, ahí no hay diá logo. Hay que armar, pues, un marco jurídico y hacer un trabajo...","MONTESINOS"
"El señor Patricio Ricketts","Y luego viene la población a jodernos.","RICKETTS"
"El señor Vladimiro Montesinos","Pero si no hay una corriente de opinión públi ca y una unidad en medios de comunicación y trabajar con las fuerzas políticas...","MONTESINOS"
"El señor Patricio Ricketts","Una pena.","RICKETTS"
"El señor Vladimiro Montesinos","Entonces, porque ahí tenemos tres factores fundamentales: el narcotráfico, la mafia de las esmeraldas, que es tan corruptora como los traficantes de drogas, y el problema de las FARC.","MONTESINOS"
"El señor Patricio Ricketts","Claro.","RICKETTS"
"El señor Vladimiro Montesinos","Son tres factores que destruyen... la viabilidad.","MONTESINOS"
"El señor Patricio Ricketts","Y ahora (?) organización de las minas.","RICKETTS"
"El señor Vladimiro Montesinos","Bueno, el tema de la... por eso, la región se vuelve difícil para los Estados Unidos.","MONTESINOS"
"El señor Vladimiro Montesinos","Bueno, porque... ¿Sabe qué es lo que yo veo acá?, que cuando los americanos ingresen a Colombia, ¿qué van a hacer las guerri llas y los narcotraficantes?, se van a venir para la parte peruana. Entonces, nosotros vamos a tener ahora el problema en Perú.","MONTESINOS"
"El señor Patricio Ricketts","De no (?) Miguel de Lozada, ¿qué haces acá?","RICKETTS"
"El señor Vladimiro Montesinos","No solamente eso. Cuando se dan todas escás cuestiones de las resoluciones del Comité Interamericano, ya nos llega la próxima semana la libertad de Castillo Petrucci.","MONTESINOS"
"El señor Patricio Ricketts","Ahora, eso ha sido en el año 92.","RICKETTS"
"El señor Vladimiro Montesinos","Ya usted lo puso claramente.","MONTESINOS"
"El señor Patricio Ricketts","Acá, debemos salir de esto.","RICKETTS"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Patricio Ricketts","Una gritería, todo el mundo.","RICKETTS"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Patricio Ricketts","Que costaba al país (?).","RICKETTS"
