"speaker","speech","speaker_std"
"El señor Domingo Palermo","Entonces él estuvo mal en... me parece que estaba en Madrid.","PALERMO"
"El señor Vladimiro Montesinos","Ya. ¿Falleció en Madrid?","MONTESINOS"
"El señor Domingo Palermo","No, no, no. Y de ahí lo trasladaron a Montreal.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Que es donde falleció.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Entonces, me contaba un señor que había hablado con la esposa y que la esposa lo venía informando, pero ya con alguna anticipación.","PALERMO"
"El señor Vladimiro Montesinos","¿Con anticipación?","MONTESINOS"
"El señor Domingo Palermo","O sea, éste es un tema que por lo menos él dice que el habló como dos o tres semanas antes.","PALERMO"
"El señor Vladimiro Montesinos","Ya. ¿Y monseñor logró contactarse con él también?","MONTESINOS"
"El señor Domingo Palermo","No, con la señora.","PALERMO"
"El señor Vladimiro Montesinos","Con la señora.","MONTESINOS"
"El señor Domingo Palermo","Porque estaba bien delicadito.","PALERMO"
"El señor Vladimiro Montesinos","Ah, bueno, son las cosas de la vida.","MONTESINOS"
"El señor Domingo Palermo","No era muy mayor, ah.","PALERMO"
"El señor Vladimiro Montesinos","No, pues, era un hombre que no pasaría de 65 años.","MONTESINOS"
"El señor Domingo Palermo","Sí, a lo sumo.","PALERMO"
"El señor Vladimiro Montesinos","Máximo.","MONTESINOS"
"El señor Domingo Palermo","A lo sumo tendría eso.","PALERMO"
"El señor Vladimiro Montesinos","Obvio, ¿no? Como no tenía pelo parecía de más edad, pero...","MONTESINOS"
"El señor Domingo Palermo","Sí, bueno, pero se le veía muy bien.","PALERMO"
"El señor Vladimiro Montesinos","No, muy fuerte.","MONTESINOS"
"El señor Domingo Palermo","Ah.","PALERMO"
"El señor Vladimiro Montesinos","El que se ha envejecido un poco es monseñor C:priani, ¿no te has dado cuenta?","MONTESINOS"
"El señor Domingo Palermo","Es que se ha enflaquecido.","PALERMO"
"El señor Vladimiro Montesinos","Se ha enflaquecido, por eso se nota, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Cuando... por eso es que yo no bajo mucho de peso.","PALERMO"
"El señor Vladimiro Montesinos","Pero te mantienes en el peso…","MONTESINOS"
"El señor Domingo Palermo","Sí, normal.","PALERMO"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Domingo Palermo","Monseñor ha bajado de peso, entonces, se arruga un poquito, se arrugó.","PALERMO"
"El señor Vladimiro Montesinos","Se ha arrugado un poquito. Yo lo veo, porque siempre ¿te acuerdas cuando estaba en Ayacucho? Estaba él...","MONTESINOS"
"El señor Domingo Palermo","Claro, era el taita, pues.","PALERMO"
"El señor Vladimiro Montesinos","Era el taita. Bueno, ya, también el trote del nuevo trabajo es más complicado.","MONTESINOS"
"El señor Domingo Palermo","Sí, sí, y tiene que ver otros temas, porque la iglesia es (?) hay política, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Entonces, él tiene un comité asesor de... él se ha reunido con algunos amigos de infancia, amigos de sus padres.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Entre ellos, por ejemplo, está Augusto Ferrero, que es un abogado.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Es amigo mío, amigo de...","PALERMO"
"El señor Vladimiro Montesinos","El que fue (?)","MONTESINOS"
"El señor Domingo Palermo","No, no.","PALERMO"
"El señor Vladimiro Montesinos","¿El hermano?","MONTESINOS"
"El señor Domingo Palermo","Es Raúl.","PALERMO"
"El señor Vladimiro Montesinos","Ah, Raúl. Saúl es el hermano, ¿no?","MONTESINOS"
"El señor Domingo Palermo","El hermano, el alto.","PALERMO"
"El señor Vladimiro Montesinos","Ah, sí, sí, es un muchacho bueno. Fue mi profesor.","MONTESINOS"
"El señor Domingo Palermo","Es buenísimo. Raúl es un poco...","PALERMO"
"El señor Vladimiro Montesinos","Medio... Saúl es un hombre más, se parece más al papá, ¿ah?","MONTESINOS"
"El señor Domingo Palermo","Además, físicamente.","PALERMO"
"El señor Vladimiro Montesinos","Exacto.","MONTESINOS"
"El señor Domingo Palermo","Claro. Y el papá estuvo vinculado, pues, a la Escuela Militar de Chorrillos.","PALERMO"
"El señor Vladimiro Montesinos","Claro, pues, fue mi profesor.","MONTESINOS"
"El señor Domingo Palermo","Ah, también.","PALERMO"
"El señor Vladimiro Montesinos","Claro, me enseñó en la Escuela Militar; era el papa de él.","MONTESINOS"
"El señor Domingo Palermo","Entonces, él, él es muy amigo de Cipriani, es una buena persona.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Y no es un... él podría tener sus diferencias con el gobierno, pero no es un crítico como Raúl, que es...","PALERMO"
"El señor Vladimiro Montesinos","No, no, Raúl siempre ha estado en una trinchera definida.","MONTESINOS"
"El señor Domingo Palermo","Claro.","PALERMO"
"El señor Vladimiro Montesinos","Acuérdate que fue senador el año sesenta y... 92.","MONTESINOS"
"El señor Domingo Palermo","Claro, y el problema ese que tuvo...","PALERMO"
"El señor Vladimiro Montesinos","El 5 de abril.","MONTESINOS"
"El señor Domingo Palermo","Con la policía.","PALERMO"
"El señor Vladimiro Montesinos","Recordarás tú que lo sacaron ahí cuando quiso liderar. Pero tampoco no es un crítico.","MONTESINOS"
"El señor Domingo Palermo","No.","PALERMO"
"El señor Vladimiro Montesinos","No es Diez Canseco, por ejemplo, ¿no? No es un incendiario. Está más o menos así en el temperamento de Avendaño.","MONTESINOS"
"El señor Domingo Palermo","La gente va cambiando...","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","La gente va sufriendo, pues, una...","PALERMO"
"E señor Vladimiro Montesinos","Una metamorfosis, bueno todos cambiamos.","MONTESINOS"
"El señor Domingo Palermo","Normal.","PALERMO"
"El señor Vladimiro Montesinos","Para bien o para mal cambiamos.","MONTESINOS"
"El señor Domingo Palermo","Así es...","PALERMO"
"El señor Vladimiro Montesinos","Para bien o para mal cambiamos.","MONTESINOS"
"El señor Domingo Palermo","Así es la ley de la vida, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Nos vamos envejeciendo.","MONTESINOS"
"El señor Domingo Palermo","Pero Diez Canseco sí es rabioso.","PALERMO"
"El señor Vladimiro Montesinos","Bueno, ya ése es irrecuperable, [parte testada].","MONTESINOS"
"El señor Domingo Palermo","Este chico, este chico adquiere en Ancón la polio. Bueno, todavía no, todavía no había, pues, esa facilidad.","PALERMO"
"El señor Vladimiro Montesinos","Para la cura, claro.","MONTESINOS"
"El señor Domingo Palermo","Y la vacuna y todo.","PALERMO"
"BACKGROUND","[Parte testada].","BACKGROUND"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Entonces, llegó un momento en que hubo la epi demia de polio y las mamás no dejaban salir de la casa a los chicos ni siquiera al cine por...","PALERMO"
"El señor Vladimiro Montesinos","Por el contagio.","MONTESINOS"
"El señor Domingo Palermo","Vinieron cinco chicos de esa promoción, que es nuestra promoción, más o menos de nuestra edad.","PALERMO"
"El señor Vladimiro Montesinos","Contemporáneos.","MONTESINOS"
"El señor Domingo Palermo","Les dio polio, a uno de ellos.","PALERMO"
"El señor Vladimiro Montesinos","Ah.","MONTESINOS"
"El señor Domingo Palermo","[Parte testada].","PALERMO"
"El señor Vladimiro Montesinos","[Parte testada].","MONTESINOS"
"El señor Domingo Palermo","Sí, claro.","PALERMO"
"El señor Vladimiro Montesinos","Es un tipo intelectualmente superior al están dar normal de gente.","MONTESINOS"
"El señor Domingo Palermo","Sí, claro. Tú notas, pues, cuando...","PALERMO"
"El señor Vladimiro Montesinos","No, él es polemista, agudo, hábil, informado. Además, tiene una energía para moverse (?) a lo grande. Tengo que reconocer sus méritos dentro de la discrepancia.","MONTESINOS"
"El señor Domingo Palermo","Sí. Vinieron de Mundo Olé e hicieron una entre vista para el señor Presidente.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Y a él, le, lo llamaron y también lo entrevistaron, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Entre las cosas que dijo, refiriéndose al tema de los...","PALERMO"
"El señor Vladimiro Montesinos","De los rehenes.","MONTESINOS"
"El señor Domingo Palermo","De los rehenes, dijo que yo lo había botado de mi oficina.","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Entonces la gente de Mundo, que son ami gos míos...","PALERMO"
"El señor Vladimiro Montesinos","Te preguntaron.","MONTESINOS"
"El señor Domingo Palermo","Me llamaron: ""Oye, ¿es cierto esto?"" Y felizmente está grabado.","PALERMO"
"El señor Vladimiro Montesinos","Claro, lógico, tú tenías las grabaciones, ;te acuerdas?","MONTESINOS"
"El señor Domingo Palermo","No, pero...","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Yo te pedí que fueran ese día.","PALERMO"
"El señor Vladimiro Montesinos","Claro, para que...","MONTESINOS"
"El señor Domingo Palermo","Y ese día...","PALERMO"
"El señor Vladimiro Montesinos","Uhm.","MONTESINOS"
"El señor Domingo Palermo","... fue un grupo de... pues, que era especialmente ixnportante para mí para la conversación con Toledo.","PALERMO"
"El señor Vladimiro Montesinos","Claro, con...","MONTESINOS"
"El señor Domingo Palermo","Y con...","PALERMO"
"El señor Vladimiro Montesinos","Y con el señor.","MONTESINOS"
"El señor Domingo Palermo","Y con el señor este, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Entonces, yo le contaba: ""Felizmente está grabado"". No le conté cómo, nada más le dije que yo había grabado.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Pero.","PALERMO"
"El señor Vladimiro Montesinos","Bueno, son las cosas de la vida, nos pasamos buenos momentos, alegres. ¿Recuerdas la reunión que tuvimos ahí en palacio, ahí, intercambiando ideas, y todo, los primeros días? ¿Y la idea de que (?) del grupo eras la persona que conversara y todo? Hemos tenido una experiencia muy bonita.","MONTESINOS"
"El señor Domingo Palermo","Después ya me llamaste.","PALERMO"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"El señor Domingo Palermo","El Presidente me llamó, le dije: ""Hágame recordar exactamente cómo es."" Entonces...","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Me dio a entender que estaba escribiendo algo. ""Oiga -le dije- Presidente, ¿está usted haciendo guiones?""","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","El Presidente, ja, ja, se reía.","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Siempre, bueno, ahora ya no con tanta frecuencia como antes, pero...","PALERMO"
"El señor Vladimiro Montesinos","Siempre, siempre me pregunta por ti.","MONTESINOS"
"El señor Domingo Palermo","Conversamos.","PALERMO"
"El señor Vladimiro Montesinos","Sí, ""¿Qué es del señor Palermo?"" ""Bueno, no sé, no lo veo -le digo-. Como yo paro encerrado acá no tengo tiempo de..."" Le conté que nos encontramos una vez en la Escuela Militar de Chorrillos, ¿te acuerdas?","MONTESINOS"
"El señor Domingo Palermo","Sí, en aniversario.","PALERMO"
"El señor Vladimiro Montesinos","En el centenario, eso ha sido hace 2 años, que es la última vez que nos hemos visto, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Claro y ahí…","PALERMO"
"El señor Vladimiro Montesinos","Estaba usted saliendo.","MONTESINOS"
"El señor Domingo Palermo","Claro.","PALERMO"
"El señor Vladimiro Montesinos","Estaba saliendo y me pasaste la voz, yo estaba, no me di cuenta, estaba de espaldas, seguro esa vez.","MONTESINOS"
"El señor Domingo Palermo","Con mucha gente.","PALERMO"
"El señor Vladimiro Montesinos","Sí. Bueno, entonces, este, le conté: ""Bueno, sí nos vimos hace dos años."" ""Ah, ya."" Así, de tanto en tanto, porque ya no había (?) las prioridades. Y esas son cosas de la vida pues, ¿no? lo que quería conversarte era, Domingo, lo siguiente.","MONTESINOS"
"El señor Domingo Palermo","Ya.","PALERMO"
"El señor Vladimiro Montesinos","Mira, tú has sido parte del equipo de gobierno cel Presidente y todos hemos trabajado para el Presidente y por el país, y acá hemos... para... Por ejemplo, tu trabajo en el tema laboral, que fue realmente extra ordinario, [parte testada].","MONTESINOS"
"El señor Domingo Palermo","Me imagino.","PALERMO"
"El señor Vladimiro Montesinos","El tiempo.","MONTESINOS"
"El señor Domingo Palermo","Fundamental.","PALERMO"
"El señor Vladimiro Montesinos","[Parte testada.] Entonces, eso siempre cuando comentábamos con el Presidente, porque si tú hubieras tenido una personalidad no como la de (?), siempre tranquilo, sereno, pausado, hubieras empezado el asunto igual que (?)","MONTESINOS"
"El señor Domingo Palermo","Claro, pateaban el tablero.","PALERMO"
"El señor Vladimiro Montesinos","Pateaban el tablero.[Parte testada.], Monseñor Cipriani es un hombre sereno, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Sereno.","PALERMO"
"El señor Vladimiro Montesinos","Es un hombre sereno, ¿no?, no es una persona que tampoco... que se acelera rápidamente; aunque al final todos estamos cansados.","MONTESINOS"
"El señor Domingo Palermo","(?).","PALERMO"
"El señor Vladimiro Montesinos","Sí, esto es largo. Es un agotamiento: no dormir y estar de... ¿no?","MONTESINOS"
"El señor Domingo Palermo","Cuatro meses.","PALERMO"
"El señor Vladimiro Montesinos","Bueno, entonces, has sido parte del equipo, eres parte del equipo, el hecho de que alguna una vez uno salga (?).","MONTESINOS"
"El señor Domingo Palermo","Sí, pues, así es esto.","PALERMO"
"El señor Vladimiro Montesinos","Claro. Entonces, necesitamos, pues, en el tra bajo de la continuación de la obra del Presidente y estar con él para apoyar el tema de la reelección, porque tú sabes que de todas maneras el jefe va.","MONTESINOS"
"El señor Domingo Palermo","Está claro.","PALERMO"
"El señor Vladimiro Montesinos","Está claro el tema, ¿no? Entonces, hay una pre ocupación en el tema específico del canal tuyo, donde tú trabajas, etcétera, ¿no? Entonces, este, yo quería conversarte cómo podemos hacer o conversar o dialogar...","MONTESINOS"
"El señor Domingo Palermo","Dime con...","PALERMO"
"El señor Vladimiro Montesinos","Con toda claridad.","MONTESINOS"
"El señor Domingo Palermo","Claridad.","PALERMO"
"El señor Vladimiro Montesinos","¿Qué cosa es lo que buscamos? Tú sabes que la oposición va a tratar necesariamente de copar los medios de comunicación para tratar de desprestigiar al señor presidente; atacar, etcétera. Entonces, tú eres un medio, ése es un medio que está adquiriendo la imagen; está ahí Raúl Romero, etcétera; está el chico este que trabajaba con Lúcar... Eh, Humberto Jara creo que es, ¿no? Este que sale en las mañanas y tiene un programa en las mañanas.","MONTESINOS"
"El señor Domingo Palermo","Ah, no, éste se llama...","PALERMO"
"El señor Vladimiro Montesinos","Éste, no es Humberto Jara, me estoy equivo cando. Se llama...","MONTESINOS"
"El señor Domingo Palermo","Beto Ortiz.","PALERMO"
"El señor Vladimiro Montesinos","Beto Ortiz, ¿no? Beto Ortiz, después creo que Lombardi va a salir también ahí, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Güido.","PALERMO"
"El señor Vladimiro Montesinos","Güido Lombardi iba a salir. Entonces, dime más o menos cómo vas, vas a hacer el manejo...","MONTESINOS"
"El señor Domingo Palermo","¿Quieres que te explique con toda claridad? Voy a hacer un esfuerzo de síntesis.","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","Si tú, Vladimiro, si tú buscas un periodista...","PALERMO"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Domingo Palermo","Que no piense como tú, en términos generales, ¿no?","PALERMO"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Domingo Palermo","Entonces van a tener que ir a un procedimiento sui generis para ponerlo en...","PALERMO"
"El señor Vladimiro Montesinos","En la línea.","MONTESINOS"
"El señor Domingo Palermo","En línea.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Nosotros sólo hemos buscado a la gente que está áentificada con el Presidente.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Y te puedo dar los nombres. El noticiero lo dirige Francisco Ugarteche.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Francisco Ugarteche es el actual jefe de imagen del Banco de Materiales.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Los periodistas los he tamizado. ¿Quiénes van a leer noticias? La chica Rey, hija del doctor Rey, que fue, fue de Panamericana.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Y va a leer Martín del Pomar.","PALERMO"
"El señor Vladimiro Montesinos","Gran chico, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Sí.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","De cuyo tema yo hablé con el señor Presidente.","PALERMO"
"El señor Vladimiro Montesinos","Está bien.","MONTESINOS"
"El señor Domingo Palermo","Martín Del Pomar lo que tiene, el seguro que tene mos con Martín es que él y Alan García son...","PALERMO"
"El señor Vladimiro Montesinos","Enemigos irreconciliables.","MONTESINOS"
"El señor Domingo Palermo","A muerte.","PALERMO"
"El señor Vladimiro Montesinos","Claro, si el padre sufrió la carcelería por culpa de Alan García.","MONTESINOS"
"El señor Domingo Palermo","Lógico.","PALERMO"
"El señor Vladimiro Montesinos","Y es un chico inteligente.","MONTESINOS"
"El señor Domingo Palermo","Yo pienso que el verdadero enemigo es (?).","PALERMO"
"El señor Vladimiro Montesinos","Bueno, siempre hemos coincidido en eso, es el cerebro de todo esto.","MONTESINOS"
"El señor Domingo Palermo","Entonces, yo creo que teniéndolo a él, con él no tendríamos ningún problema.","PALERMO"
"El señor Vladimiro Montesinos","No, no, me parece un muchacho excelente.","MONTESINOS"
"El señor Domingo Palermo","Luego, en el caso de Lombardi.","PALERMO"
"El señor Vladimiro Montesinos","Ya, Lombardi es un hombre sereno.","MONTESINOS"
"El señor Domingo Palermo","Además, que con el señor presidente tiene una buena química.","PALERMO"
"El señor Vladimiro Montesinos","Claro, cuando conducía Panorama le hacía buenas entrevistas.","MONTESINOS"
"El señor Domingo Palermo","Inclusive, ¿te acuerdas que era...?","PALERMO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Domingo Palermo","El moderador del...","PALERMO"
"El señor Vladimiro Montesinos","Del debate de Vargas Llosa con el presidente.","MONTESINOS"
"El señor Domingo Palermo","¿Te acuerdas?","PALERMO"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Domingo Palermo","Ha viajado con el presidente y conmigo.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Pero yo no necesito decirle más.","PALERMO"
"El señor Vladimiro Montesinos","Él ya sabe lo que tiene que hacer.","MONTESINOS"
"El señor Domingo Palermo","¿Me entiendes? Este diálogo inteligente, entre comillas, pero entre comillas, es la mejor manera de que la gente entienda.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Luego, va a haber una chica, (?) despierta. Vamos a hacer un programa en la mañana.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Que se llama ""Esta Mañana"".","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Vamos a tener un noticiero en la noche que se llama ""Esta Noche"".","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Lo que te acabo de hablar es del noticiero.","PALERMO"
"El señor Vladimiro Montesinos","(?)","MONTESINOS"
"El señor Domingo Palermo","No, del de ""Esta noche""","PALERMO"
"El señor Vladimiro Montesinos","Ah, ya, correcto, correcto","MONTESINOS"
"El señor Domingo Palermo","O sea, que Martín y Dennis y un muchacho Julio Somocurcio.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Él está viendo la parte de deportes, una cosa así.","PALERMO"
"El señor Vladimiro Montesinos","Cosas que no tienen.","MONTESINOS"
"El señor Domingo Palermo","Ellos son los que conducen y el director del noticiero es Ugarteche, que es un hombre de toda confianza, muy ponderado.Okay.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","En la mañana va a haber un noticiero que se va a llamar, así -¿cómo se llama?- ""Esta Noche"".","PALERMO"
"El señor Vladimiro Montesinos","Claro, también ""Esta Mañana"".","MONTESINOS"
"El señor Domingo Palermo","""Esta Mañana"".","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Esto lo dirige Güido.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Y Martín va a estar ahí.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Y va a estar, eh, una chica de... no sé si es De Piérola.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","No estoy seguro, pero trabaja, creo que trabaja con Jorge Muñiz, en el estudio de Jorge.","PALERMO"
"El señor Vladimiro Montesinos","Ah, ya.","MONTESINOS"
"El señor Domingo Palermo","Es abogada, no sé más. Okay. Pero sé que es gente de (?). Yo pensaba, pensaba llevar a Javier Valle Riestra.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Como una persona, como un colaborador.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Porque él tuvo una frase...","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Muy feliz en el canal 2. Él dijo (?) señor presidente, que esté al frente un mudo de un tartamudo.","PALERMO"
"El señor Vladimiro Montesinos","Cierto, me acuerdo de eso. Eso lo dijo con Raúl Romero, creo, ¿no?","MONTESINOS"
"El señor Domingo Palermo","Beto.","PALERMO"
"El señor Vladimiro Montesinos","Ah, con Beto, con Beto Ortiz. Sí, sí.","MONTESINOS"
"El señor Domingo Palermo","Y el otro personaje es Beto Ortiz,","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Beto Ortiz es un personaje que siempre trabajó con Lúcar y que no es antifujimorista. Lo que pasa es que está pasando por un momen to complicado.","PALERMO"
"El señor Vladimiro Montesinos","En lo personal, sí.","MONTESINOS"
"El señor Domingo Palermo","No sé si en lo personal, sino profesionalmente.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Entonces, pienso que éste es un elemento que cada vez es menos complicado y que puede ser de utilidad.","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Éste sería el más discutible del grupo.","PALERMO"
"El señor Vladimiro Montesinos","Claro, a lo lejos es el más discutible del grupo.","MONTESINOS"
"El señor Domingo Palermo","Pero, yo no tengo, no tengo nada...","PALERMO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Domingo Palermo","Como te cuento.","PALERMO"
"El señor Vladimiro Montesinos","Ajá, ajá.","MONTESINOS"
"El señor Domingo Palermo","Yo tengo una relación, como la he tenido siempre, con toda la gente de Somos Perú, con toda la gente de Popy Olivera.","PALERMO"
"El señor Vladimiro Montesinos","Es bueno eso, claro.","MONTESINOS"
"El señor Domingo Palermo","Pero ésa es mi manera de ser.","PALERMO"
"El señor Vladimiro Montesinos","Claro, tú eres una persona amiguera y...","MONTESINOS"
"El señor Domingo Palermo","No, y además me llevo bien, me respetan, respeto.","PALERMO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Domingo Palermo","Pero saben, perfectamente...","PALERMO"
"El señor Vladimiro Montesinos","Tu posición personal.","MONTESINOS"
"El señor Domingo Palermo","Y me han venido a preguntar el otro día...","PALERMO"
"El señor Vladimiro Montesinos","Claro, es lógico.","MONTESINOS"
"El señor Domingo Palermo","Y me han venido a decir y -pero en amistad- a ofrecer algunas cosas y les he dicho: ""Yo estoy muy honrado, pero yo tengo ya un... escogí una opción y no puedo hacer nada que no sea esa opción. Yo tengo la responsabilidad de -entre comillas- ver un medio de comunicación y obviamente lo manejaremos dentro de un contexto plural"".","PALERMO"
