speaker	speech	speaker_std
Background	 Departamento de Transcripciones CONGRESO DE LA REPÚBLICA SEGUNDA LEGISLATURA ORDINARIA DE 2000 TRANSCRIPCIÓN DEL VÍDEO Núm. 913 (Reunión del doctor Marcelo y amigo) 20 DE JULIO DE 1998	BACKGROUND
Desconocido	 (ininteligible).	DESCONOCIDO
Desconocido	 (ininteligible). (2)	DESCONOCIDO
Desconocido	 (Ininteligible)... pero igual se ... a Andrade con ...(ininteligible)... con tratamiento médico ... al corazón... hasta su segunda etapa ...(ininteligible).	DESCONOCIDO
Desconocido	 (Ininteligible)...	DESCONOCIDO
Desconocido	 (Ininteligible)... Pero eso ya las papeletas ...(ininteligible)... (3)	DESCONOCIDO
Desconocido	 (Continuando)... (Ininteligible)...	DESCONOCIDO
Desconocido	 (Ininteligible)... yo creo que la...	DESCONOCIDO
Desconocido	 (ininteligible)... el referéndum ...	DESCONOCIDO
Desconocido	 (Ininteligible)... la otra es ...	DESCONOCIDO
Desconocido	 (Ininteligible)...	DESCONOCIDO
Desconocido	 (Ininteligible)... El ... no (4) cumple el (ininteligible)..., cuando le da la gana (ininteligible)...	DESCONOCIDO
Desconocido	 (ininteligible).	DESCONOCIDO
Desconocido	 (ininteligible)...	DESCONOCIDO
Desconocido	 (ininteligible) de la versión (ininteligible).	DESCONOCIDO
Desconocido	 (ininteligible)	DESCONOCIDO
Desconocido	 (ininteligible)	DESCONOCIDO
Desconocido	 (ininteligible)	DESCONOCIDO
El señor     .—	 Yo no sé si es la parte del tratado, creo que es una parte del tratado.	SENOR
Desconocido	 (ininteligible)	DESCONOCIDO
Desconocido	 (ininteligible)	DESCONOCIDO
Desconocido	 Pero no es el tratado	DESCONOCIDO
Desconocido	 (ininteligible)... haber que pueden hacer...	DESCONOCIDO
"El señor	  .—"	 (ininteligible)... que valdría la pena (ininteligible)	SENOR
Desconocido	 (ininteligible)... una denuncia penal.	DESCONOCIDO
Desconocido	 ¿Cuánto tiempo le falta para (ininteligible)	DESCONOCIDO
Desconocido	 Si, sí, hasta el 2001.	DESCONOCIDO
Desconocido	 Se le perdió mi (ininteligible) el año que viene. (5)	DESCONOCIDO
El señor     .—	 Año 99 (ininteligible)	SENOR
El señor     .—	 (ininteligible) para el 24 de junio teniendo en cuenta (ininteligible)	SENOR
El señor     .—	 Nosotros declaramos fundada (ininteligible)	SENOR
El señor    .—	 (ininteligible) por su conducta para (ininteligible) aplicamos el inciso 4) de la ley orgánica (ininteligible) cuatro votos y Rey Terry vota a favor de él, destituidos (ininteligible)	SENOR
El señor     .—	 (ininteligible)	SENOR
El señor      .—	 Incapacitado para ejercer la magistratura (ininteligible)	SENOR
El señor       .—	 (ininteligible)	SENOR
El señor      .—	 (ininteligible)	SENOR
El señor     .—	 (ininteligible)	SENOR
El señor      .—	 (ininteligible)	SENOR
Background	—grabación completamente aguda ininteligible.	BACKGROUND
El señor    .—	 (ininteligible) en la Villarreal (ininteligible)	SENOR
El señor     .—	 (ininteligible)	SENOR
"El señor	.—"	 (Continuando)... (Ininteligible)	SENOR
Background	—Risas. —Diálogo completamente ininteligible. —Ruidos intermitentes interrumpen la conversación.	BACKGROUND
"El señor	.—"	 (Ininteligible) la juventud que se viene. (6)	SENOR
"El señor	.—"	 (Ininteligible) la juventud que se viene.	SENOR
"El señor	.—"	 (Ininteligible)	SENOR
"El señor	.—"	 (Ininteligible) al Ministerio de Salud (Ininteligible). (7) El señor .— (continuando) ... (ininteligible)...	SENOR
El señor .—	 La Reforma Agraria... nadie se preocupa, nadie habla, nadie se acuerda de ...	SENOR
"El señor 	.—"	 Además es un abogado ya ... del siglo XIII que tiene contacto con la colonia ... de lo que es el sistema de la computación, lo que es el software, ha evolucionado el mundo ...	SENOR
