speaker	speech
Background	 Departamento de Transcripciones CONGRESO DE LA REPÚBLICA SEGUNDA LEGISLATURA ORDINARIA DE 2000 TRANSCRIPCIÓN DE LOS VÍDEOS Núms. 1830 Y 1831 (Agustín Mantilla Campos) 13 de marzo de 2000
"El señor 		.—"	 (continuando)... Voy a llamarlo ahorita a (ininteligible).
El señor MANTILLA CAMPOS.—	 Ahí fracasa todo, y por un detalle se derrumba cualquier cosa.
"El señor 		.—"	 Así es. Entonces, sin dársela (ininteligible)
El señor MANTILLA CAMPOS.—	 Sí, pues.
"El señor 		.—"	 Entonces, ahí, no sé, debe ser parejo.
El señor MANTILLA CAMPOS.—	 Aparentemente no, aparentemente vinculado por uno de estos, confiesa un arrepentido.
"El señor 		.—"	 Ya.
El señor MANTILLA CAMPOS.—	 Y otro chico que entre en contradicciones con el arrepentido señalando de que uno de que él estuvo en el momento de un embarque y el otro es él iba manejando la camioneta de la unidad. Entonces, bueno, se ha constatado que (ininteligible).
"El señor 		.—"	 (Ininteligible).
El señor MANTILLA CAMPOS.—	 Así es.
"El señor 		.—"	 Como él dice, lo señala.
El señor MANTILLA CAMPOS.—	 Y otra es que él no sabe manejar, nunca ha manejado un vehículo. Entonces no podría (ininteligible) era un loquito mi compadre pero qué hago. (Ininteligible).
"El señor 		.—"	 No, no, para la esposa, para los hijos.
El señor MANTILLA CAMPOS.—	 Y mi ahijado que llora amargamente, es un desastre.(ininteligible) un poco serio mi compadre.
"El señor 		.—"	 (Ininteligible) o sea, empezaba a hacer las cosas.
El señor MANTILLA CAMPOS.—	 Era una especie de visitador médico en la Policía, no tenía una tarea específica.
"El señor 		.—"	 (Ininteligible).
El señor MANTILLA CAMPOS.—	 Ha tenido suerte porque es mayor.
"El señor 		.—"	 Lo pone diligente.
El señor MANTILLA CAMPOS.—	 Totalmente diligente.
Background	—Hace su ingreso a la sala el señor Vladimiro Montesinos Torres.
El señor MONTESINOS TORRES.—	 Como está.
El señor MANTILLA CAMPOS.—	 Disculpe que lo venga a molestar en momentos tan fastidiosos pero que espero los tome con alegría.
El señor MONTESINOS TORRES.—	 No, ahí sí estamos (ininteligible).
El señor MANTILLA CAMPOS.—	 Estar pensando en las torpezas que comete alguna gente, no.
El señor MONTESINOS TORRES.—	 Sí, claro.
El señor MANTILLA CAMPOS.—	 Pero así es la vida.
El señor MONTESINOS TORRES.—	 La vida política es así.
El señor MANTILLA CAMPOS.—	 Sí, sí. Una son de cal y otras son de arena. Mil perdones por insistencia y la majadería.
El señor MONTESINOS TORRES.—	 No. Yo comprendo. ¿Cómo nos podemos ayudar, así a calzón quitado? Nuestro común amigo ya conversó conmigo, don Enrique, ya estoy al tanto de la charla que ustedes han tenido, comparto plenamente.
El señor MANTILLA CAMPOS.—	 Sí. Él es muy afectuoso conmigo, inclusive estuvo a verme en el hospital.
El señor MONTESINOS TORRES.—	 Claro, sí.
El señor MANTILLA CAMPOS.—	 Mire, no le quiero quitar tiempo, amigo. Nosotros estamos en una situación muy difícil, no podemos hacer campaña electoral y esto afecta, creo, a todo el esquema, porque nuestra gente al ver que no estamos presentes comienza a buscar una opción con la tesis del voto perdido.
El señor MONTESINOS TORRES.—	 Así es. Eso hay que.
El señor MANTILLA CAMPOS.—	 Y necesitamos reforzar, y perdone la franqueza pero (ininteligible) que tenemos ...
El señor MONTESINOS TORRES.—	 Los recursos.
El señor MANTILLA CAMPOS.—	 Eso es, recursos.
El señor MONTESINOS TORRES.—	 ¿Cuánto necesitan?
El señor MANTILLA CAMPOS.—	 De aquí a la campaña con 50 ó 100 nos defendemos.
El señor MONTESINOS TORRES.—	 Ya vamos a ver. Perfecto. Yo les voy a apoyar. No hay ningún problema. La otra cosa es, sabemos que Jorge del Castillo es un tipo peligroso.
El señor MANTILLA CAMPOS.—	 Así es.
El señor MONTESINOS TORRES.—	 Muy peligroso (ininteligible). Partidaria, para el futuro. No lo vamos a poder eliminar porque de todas maneras va a salir.
El señor MANTILLA CAMPOS.—	 Es cierto.
El señor MONTESINOS TORRES.—	 Pero sí podemos hacer con alguien que no sea conveniente.
El señor MANTILLA CAMPOS.—	 Sacarlo.
El señor MONTESINOS TORRES.—	 Sacarlo. Usted me tiene que decir, por lo pronto usted tiene que entrar, eso de cajón, yo me tengo que encargar. Y con usted, a qué otra persona deberíamos asegurar para que usted tenga el control en el Congreso.
El señor MANTILLA CAMPOS.—	 Mire, eso justamente vamos a verlo.
El señor MONTESINOS TORRES.—	 Ya.
El señor MANTILLA CAMPOS.—	 Que son los que las encuestas señalan ¿no?, está Del Castillo, la Cabanillas, Alva Castro, estoy yo, y después vienen un poco más atrás los demás. La Cabanillas y Alva Castro son enemigos (ininteligible) lo que pasa es que están replegados porque tienen la seguridad, pero en el momento en que, aparte del 9 de abril.
El señor MONTESINOS TORRES.—	 Pierden.
El señor MANTILLA CAMPOS.—	 Pierden. Todo el mundo va a sacar las uñas, uno; y la presencia de estos dos son una presencia más racional.
El señor MONTESINOS TORRES.—	 Son más conversables.
El señor MANTILLA CAMPOS.—	 Son conversables.
El señor MONTESINOS TORRES.—	 Yo he tenido mucha amistad con Alva Castro, nos hemos hablado muchas veces.
El señor MANTILLA CAMPOS.—	 Son tratables.
