speaker	speech
Background	 Departamento de Transcripciones CONGRESO DE LA REPÚBLICA SEGUNDA LEGISLATURA ORDINARIA DE 2000 TRANSCRIPCIÓN DE LOS VÍDEOS Núms. 1200, 1201 REUNIÓN DR. - CROUSILLAT DE FECHA 14 DE OCTUBRE DE 1998 —Sala vacía. Ingresa el señor José Francisco Crousillat Carreño, comenta que está mejor el ambiente. Seguidamente, hace su ingreso el señor Vladimiro Montesinos Torres, se saludan, ambos toman asiento.
El señor MONTESINOS TORRES.—	 Disculpa, que te haya hecho esperar. (conversación ininteligible).
El señor MONTESINOS TORRES.—	 Económico del gobierno, no tiene ni para pagar planillas.
El señor CROUSILLAT CARREÑO.—	 O sea, es un gallo menos.
El señor MONTESINOS TORRES.—	 Sí, bueno, porque ahora solamente tenemos al enano, pero acuérdate que el enano anoche ha cometido el error de su vida.
El señor CROUSILLAT CARREÑO.—	 (ininteligible), así es, la Fuerza Armada.
El señor MONTESINOS TORRES.—	 Se ha tirado contra la Fuerza Armada, entonces ahora ya la cosa es bien jodido, el tema está ya listo para pegarle con Genaro, te das cuenta.
El señor CROUSILLAT CARRREÑO.—	 Y va a ser.
El señor MONTESINOS TORRES.—	 Y va a ser, no; ahora,  más que nunca, ahora sí más que nunca, tenemos que tirar dedo de golpes. Yo pienso, he estado conversando con los chocolateros.
El señor CROUSILLAT CARREÑO.—	 Como ves el tema de ...
El señor MONTESINOS TORRES.—	 Mira, el Presidente me comentó ahora en la mañana el tema, porque él no lo había visto, recién lo ha visto en la mañana, entonces yo por se acaso le he dicho al Presidente, que no es tu voz, no le puedo decir que es, lo he dicho que no es tu voz, entonces me dijo: “por qué no le suplicas a tu amigo de que el domingo sin referirse al tema, como una cuestión de esta unidad, como una cuestión de cómo se evitan cosas de personal, como se puede hacer una conversación en imitación, a dos personajes públicos cualquiera, han iniciado una conversación, tenemos en primicia uno de esto, no, pac, pones un cassette, escuchamos la conversación cualquiera, y después aparecen los dos imitadores; entonces, la gente ve, sin referirse al tema, cómo se puede hacer imitaciones de esta naturaleza, entonces es una forma de entrar a la opinión pública, de que cualquiera podría igualar. Eso me sugirió el Presidente, me dijo por qué no.
El señor CROUSILLAT CARREÑO.—	 Te acuerdas cuando  pensamos, lo que pasa ahora (ininteligible)
El señor MONTESINOS TORRES.—	 No, es que no te vas a  referir al tema, al tema tuyo, sino en general se hace una cosa así tipo anécdota.
El señor CROUSILLAT CARREÑO.—	 Yo haría fuera, tal vez empezar por otro lado las cosas, sería una respuesta demasiado tarde, tu dijistes, una respuesta rápida y ahora,
El señor MONTESINOS TORRES.—	 Una respuesta rápida y ahora, bueno, pero la repuesta rápido le cayó.
El señor CROUSILLAT CARREÑO.—	 No sólo le cayó a mucha gente que entre nosotros había mucha gente, a gente importante el Banco Wiese, Telefónica, que de alguna manera han dicho oye este es un cabrón, tiene nuestro apoyo, le brindamos todo el apoyo.
El señor MONTESINOS TORRES.—	 Claro, pero no, por eso tenemos que hacer lo siguiente: tenemos que empezar un cargamontón los tres canales contra el cojudo, y el tema, en sí es el ataque a la Fuerza Armada, ataque a lo que es la paz, el cojudo quiere la guerra.
El señor CROUSILLAT CARREÑO.—	 Yo más que eso de la limitación iría por ese lado.
El señor MONTESINOS TORRES.—	 Eso es su defecto.
El señor CROUSILLAT CARREÑO.—	 Porque eso justamente (ininteligible) pero lo otro yo ya lo dije, pero lo otro es la muerte.
El señor MONTESINOS TORRES.—	 La muerte, entonces justamente los chocolateros nos sugerían por qué no hacemos, me dicen los dos canales, lo sacamos la mugre a estos desgraciados.
El señor CROUSILLAT CARREÑO.—	 Yo creo que lo de Tudela enfocando por el lado que hay que enfocarlo, totalmente igualito.
El señor MONTESINOS TORRES.—	 Totalmente está alineado.
El señor CROUSILLAT CARREÑO.—	 (diálogo ininteligible). Vamos a calentar el tema con Rafael Rey, y para hablar de esto, estamos matando de frente.
El señor MONTESINOS TORRES.—	 Lógico.
El señor CROUSILLAT CARREÑO.—	 Sin necesidad de decirle, oye tarado, mira lo que estás haciendo, lo estamos matando.
El señor MONTESINOS TORRES.—	 Totalmente.
El señor CROUSILLAT CARREÑO.—	 No darle salida, un puntillazo.
El señor MONTESINOS TORRES.—	 Así es.
El señor CROUSILLAT CARREÑO.—	 claro, claro, lo que pasa que no conviene el mismo día.
El señor CROUSILLAT CARREÑO.—	 Insistir con Rafael Rey, insistir con Tudela.
El señor MONTESINOS TORRES.—	 Pero el de Tudela podría ir, en el transcurso de la semana podría volver (ininteligible), podría ir en el 2.
El señor CROUSILLAT CARREÑO.—	 Podría...
