speaker	speech
Background	 Departamento de Transcripciones CONGRESO DE LA REPÚBLICA SEGUNDA LEGISLATURA ORDINARIA DE 2000 TRANSCRIPCIÓN DEL VÍDEO N.° 1321 REUNIÓN ENTRE RÓMULO MUÑOZ ARCE Y VLADIMIRO MONTESINOS TORRES DEL 12 DE NOVIEMBRE DE 1998 —En la imagen se aprecia al doctor Rómulo Muñoz Arce sentado en un sillón leyendo unos documentos. A continuación toma su teléfono celular y hace una llamada y solicita un número telefónico, mientras va apareciendo el señor Vladimiro Montesinos Torres.
El señor MONTESINOS TORRES.—	 Hola hermano.
El señor MUÑOZ ARCE.—	 Hola. Justo estoy llamando a mi señora para pedirle el teléfono de su hermano allá en Connecticut.
El señor MONTESINOS TORRES.—	 Ah, ya, ya. ¿No tienes el teléfono de Connecticut?
El señor MUÑOZ ARCE.—	 No, yo no lo tengo pero mi mujer sí lo tiene ahí justo en su cama, ya vez que es el hermano. Yo lo tengo pero en mi oficina. Lo estoy poniendo acá.
El señor MONTESINOS TORRES.—	 ¿Él va a venir a Nueva York?
El señor MUÑOZ ARCE.—	 Va a venir a Nueva York.  Justo ese día va ir a recogerla.
El señor MONTESINOS TORRES.—	 Ya, porque ella está saliendo ...
El señor MUÑOZ ARCE.—	 Le he dado el teléfono, todo ...
El señor MONTESINOS TORRES.—	 Claro, ella está saliendo ...
El señor MUÑOZ ARCE.—	 Ahí está. 001-860-7279006. Repito, ah. 001-860-7279006. Ok, ya.
El señor MONTESINOS TORRES.—	 Esto es lo de mi hijo.
El señor MUÑOZ ARCE.—	 Me estuve acordando después ...
El señor MONTESINOS TORRES.—	 ¿Ah?
El señor MUÑOZ ARCE.—	 Primer punto, como dicen. Hablé con Lupe.
El señor MONTESINOS TORRES.—	 Ya.
El señor MUÑOZ ARCE.—	 Lupe dice que estaba conversando con ... ¿cómo se llama? ¿Cuál era el dueño?
El señor MONTESINOS TORRES.—	 Con Crousillat?
El señor MUÑOZ ARCE.—	 Con Crousillat.
El señor MONTESINOS TORRES.—	 Ya.
El señor  MUÑOZ ARCE.—	 (ininteligible) me dijo, está mal informado su amigo porque ya este asunto de ...
El señor MONTESINOS TORRES.—	 Sí, ¿pero anoche has visto lo de Hildebrandt, compadre?
El señor MUÑOZ ARCE.—	 Pero Hildebrandt, hermano, hace tiempo que está jodiendo.
El señor MONTESINOS TORRES.—	 Pero ayer ha sido bien ...
El señor MUÑOZ ARCE.—	 Hildebrandt, hermano, mira te voy a contar ...
El señor MONTESINOS TORRES.—	 Pero de lo Hildebrandt anoche es bien bravo, hermano.
El señor MUÑOZ ARCE.—	" No es la primera vez que hace (ininteligible). No es la primera vez que este hombre aparece, es la tercera vez, hasta cuarta o quinta vez 	que aparece."
El señor MONTESINOS TORRES.—	 Pero eso está peligroso, ah.
El señor MUÑOZ ARCE.—	 Pero contablemente no hay como demostrar eso porque siempre (ininteligible) ...
El señor MONTESINOS TORRES.—	 Pero está la carta del ...
El señor MUÑOZ ARCE.—	 Lo que ha presentado no es de ahora,  se ha presentado hace tiempo.
El señor MONTESINOS TORRES.—	 Pero ayer han hecho una entrevista telefónica, hermano.
El señor MUÑOZ ARCE.—	 Él quiere decir lo que quiere, hermano, pero no hay. Contablemente no hay ...
El señor MONTESINOS TORRES.—	 Pero a nivel de impacto de la opinión pública jode mucho y ahí de frente me ha tirado el dedo a mí, de frente me ha tirado el dedo a mí.
El señor MUÑOZ ARCE.—	 Yo te voy a decir. Él la ha llamado a ella ...
El señor MONTESINOS TORRES.—	 ¿Quién? ¿Hildebrandt?
El señor MUÑOZ ARCE.—	 Hildebrandt.
El señor MONTESINOS TORRES.—	 ¿A quién la ha llamado?
El señor MUÑOZ ARCE.—	 Como se llama, ¿a Lupe?
El señor MONTESINOS TORRES.—	 Sí.
El señor MUÑOZ ARCE.—	 Para que te joda a ti porque dice que tú lo quieres joder a él. Joda, pero no es de joda, sino que te señalan ahora pues, cuál es la oportunidad. Él es el que tiene la culpa de todo esto. Dígalo usted ahora. En ese momento estaba en mi oficina, (initeligible) y la cortó.
El señor MONTESINOS TORRES.—	 Sí.
El señor MUÑOZ ARCE.—	 Después la ha llamado para decirle que (ininteligible)  contra ti. (ininteligible) porque yo no lo conozco, a mí no me ha hecho nada, yo no sé nada. Cualquier cosa (ininteligible), puede decir lo que le da la gana, pero yo por qué me voy a tirar contra él. Y eso no es nuevo porque esto ya es de hace tiempo.
El señor MONTESINOS TORRES.—	 Si, no, pero si ya por primera vez me señalan a mí, pues, claro van a salir libre porque el doctor ha intervenido, o sea, de frente me están sentando a mí como que yo ya me estoy moviendo para que salga libre, ¿te das cuenta? La cosa es diferente, o sea el tipo había sido astuto. O sea, plantea la causa, que ya la conocemos, una cosa que está en proceso además, que (ininteligible) y él ha replicado porque es una carta que un manuscrito que no se sabe si es que es del puño y letra de él o no. Pero lo grave que yo veo ahí es que ahí ellos hacen contacto telefónico con el pata y el pata parte de la carta hace otros cargos ahí ...
El señor MUÑOZ ARCE.—	 (ininteligible) pero no son fundados, pues.
El señor MONTESINOS TORRES.—	 Sí, yo lo sé, pero tú tienes que pensar que sobre esas cosas están la DEA, la CIA y varios organismos americanos que paran observando esas cosas, hermano.
El señor MUÑOZ ARCE.—	 Acá te voy a decir, hay 3 pericias: una que ha hecho la policía sola, una que ha hecho primera instancia —cómo se llama el juez este que estaba a cargo de (ininteligible), que es un (ininteligible)
El señor MONTESINOS TORRES.—	 Sí, sí, sí.
El señor MUÑOZ ARCE.—	 Y la Corte Superior. No entra, por ninguna parte entra la cantidad de dinero. No hay. Contablemente no es demostrable.
El señor MONTESINOS TORRES.—	 Mira este cojudo acá puso fecha de retorno 20, desde enero del 99, no importa, está abierta la fecha. Esta salida 20 de noviembre (ininteligible).
El señor MUÑOZ ARCE.—	 Ya.
El señor MONTESINOS TORRES.—	 Entonces, mira, acá está el pasaje. En primer lugar, acá está la factura a nombre de la chica., todo eso está a nombre de ella, Muñoz Eliana, factura cancelada. Entonces, ahí está los 3 mil 300 dólares, nadie puede decir ¿qué tan caro? Así cuesta el pasaje, se está yendo en primera clase.
El señor MUÑOZ ARCE.—	 Ah, ya, en primera clase.
El señor MONTESINOS TORRES.—	 Claro, no la voy a mandar, (2) pues, en económica.
El señor MUÑOZ ARCE.—	 Está bien, está bien.
El señor MONTESINOS TORRES.—	 Cómo no te la voy a  mandar en económica, en fin si tu me dijeras mi amigo, lo mando en económica y me sale el pasaje 8 mil dólares
El señor MUÑOZ ARCE.—	 Menos.
El señor MONTESINOS TORRES.—	 No, si sale 8, con los impuestos. Pero va en primera clase, hermano, en primera clase la chica tiene que ir bien.., con maletín y se viene, ya. Entonces, la salida es el día 20 de noviembre y sale a las 23:55 de acá, o sea, estamos hablando de la próxima semana.
El señor MUÑOZ ARCE.—	 La próxima semana, El próximo viernes.
El señor MONTESINOS TORRES.—	 El próximo viernes y llega a las 7:25 al Kennedy, 7:25 está llegando al Kennedy, sin escala, directo y el retorno ya está con fecha abierta el día que ella quiera regresar, o sea se acerca a Lan Chile, presenta su boleto y su factura.
El señor MUÑOZ ARCE.—	 Aquí le han puesto al revés, para que si le preguntan en el aeropuerto, me imagino...
El señor MONTESINOS TORRES.—	 No, le han puesto por eso como 20 de enero del 99, entonces los gringos van a decir: ah, usted se viene...
El señor MUÑOZ ARCE.—	 La única explicación, claro
