speaker	speech
Background	 Departamento de Transcripciones CONGRESO DE LA REPÚBLICA SEGUNDA LEGISLATURA ORDINARIA DE 2000 TRANSCRIPCIÓN DEL VÍDEO N.° 1188 (Este Vídeo es continuación del Vídeo N.° 1189) “REUNIÓN DR. - BOROBIO - HURTADO MILLER” DEL 2 DE AGOSTO DE 1998 —El señor Montesinos Torres coordina una conversación entre los señores Borobio y Hurtado Miller. Un secretario toma nota de lo que se le indica. El ambiente es un salón grande enchapado en madera.
El señor HURTADO MILLER.—	 (?) lo que le dé la gana. Entonces, no es ilógico el planteamiento de él. Es bien planteado.
El señor MONTESINOS TORRES.—	 Esa reflexión la hizo y por eso metió a Azcueta como teniente alcalde antes de que salga usted al escenario en el entendido de que no había, la cancha estaba libre. Pero ahora ha variado la situación y el hecho de la gira es en las provincias que no le están dando resultado,  en Arequipa por ejemplo ha sido un desastre, Blume Fortini fue y habían 6 en el Auditorio de San Juan.
El señor HURTADO MILLER.—	 Habrá que (?) pero me estaba olvidando consultarlo, muy atento.
El señor MONTESINOS TORRES.—	 En San Martín para qué, lo tengo aquí hermano, yo lo he registrado estoy en comunicación con él.
El señor HURTADO MILLER.—	 Una reunión partidaria de su agrupación política de Fujimori, para estar 30 años (?).
El señor MONTESINOS TORRES.—	 Ya.
El señor HURTADO MILLER.—	 (?) con él (?) y lo ayudamos a (?).
El señor BOROBIO.—	 Lo veo bien difícil ¿ah? la posición de ese pata. Perdería la posición con Vamos Vecino; o sea, sería como, y que hace con sus seguidores. Se sentirían traicionados. Por lo menos,  así lo veo yo.
El señor HURTADO MILLER.—	 Le dejo la consulta  (?).
El señor BOROBIO.—	 Es que me preocupa, yo estoy muy preocupado por lo que está haciendo la mujer. Hay que buscar una mujer, una mujer con (?)
El señor HURTADO MILLER.—	 Ahora, yo no puedo usar mi (?).
El señor BOROBIO.—	 Exacto.
El señor HURTADO MILLER.—	 Por eso... La cosa es muchos de ellos (?).
El señor BOROBIO.—	" Mire, usted ha visto las campañas de las mujeres por la televisión? Van a lanzar una mujer , van a lanzar una mujer. Es una campaña que dice: ""las mujeres nos debemos agrupar para demostrar que somos capaces de asumir puestos públicos y ser autoridades nacionales y ediles "", una cosa así. Un comercial de televisión y de fundación no sé cuántos, van a lanzar una mujer."
El señor HURTADO MILLER.—	 No creo porque (?).
El señor BOROBIO.—	 Pero hay una campaña de televisión.
El señor HURTADO MILLER.—	 Acción Popular tiene inscripción, el APRA tiene inscripción, Vamos Vecino tiene inscripción, Cambio 90-Nueva Mayoría tiene inscripción ¿quién más? ¿no hay más?
El señor BOROBIO.—	 Te digo, hay una campaña de publicidad en la televisión.
El señor HURTADO MILLER.—	 Hoy día van a elegir a Víctor Andrés García Belaúnde, candidato de Acción Popular. El APRA no va a lanzar.
El señor MONTESINOS TORRES.—	 Víctor Andrés no va a sacar nada.
El señor HURTADO MILLER.—	 No, está mal pero (?)
El señor MONTESINOS TORRES.—	 Ah, sí.
El señor BOROBIO.—	 Cuanto más se atomice la cuestión, para nosotros es mejor.
El señor HURTADO MILLER.—	 Claro.
El señor MONTESINOS TORRES.—	 ¿El APRA quiere integrar a Abel Salinas?
El señor HURTADO MILLER.—	 No, no (?).
El señor MONTESINOS TORRES.—	 Están mal.
El señor HURTADO MILLER.—	 No habló con ellos. Le mandó un mensaje de Jorge del Castillo que quería conversar con él en cualquier momento, no le dijo, que voy a conversar con él.
El señor MONTESINOS TORRES.—	 (?).
El señor HURTADO MILLER.—	 Para que me vean. Vamos a ver cuánto, la cuestión de nombre.
El señor BOROBIO.—	 (?). (Risas.)
El señor HURTADO MILLER.—	 Ellos van a apoyar (?).
El señor BOROBIO.—	 (?) proceso no creo que (?).
El señor HURTADO MILLER.—	 Por eso pues, ellos saben que si pierden acá, se tumban y ahí quedan para siempre.
El señor BOROBIO.—	 ¿Tú crees que se retiren?
El señor HURTADO MILLER.—	 No yo no creo, no sé, pero es una decisión bien fregada, es una decisión bien fregada.
El señor MONTESINOS TORRES.—	 Bueno, lo podemos hacer derivar si le seguimos en la política del martilleo.
El señor BOROBIO.—	 Sería un suicidio.
El señor HURTADO MILLER.—	 Es que solamente se tiene plata para mantenerse vigente un año (?)  no está mal la idea de retirarse.
El señor BOROBIO.—	 El se podría retirar si no le hubiera hecho aj a la oposición política del Congreso, pero le ha hecho aj, o sea...
El señor HURTADO MILLER.—	 Es que la oposición no tiene  candidato.
El señor BOROBIO.—	 No pues, pero él los rechazó y no se quiso contaminar.
El señor HURTADO MILLER.—	 Sí, ahora, pero en el futuro puede ser un candidato unificador. ¿Quién es el candidato unificador? ¿Quién es, de dónde lo sacan? no hay. Entonces, la única figura que tienen es él, si el se refiere a que lo tienen inmaculado y lo necesitan, no está vencido, siempre fue un candidato ganador porque lo reponen y lo renegocian..
El señor BOROBIO.—	 Podría ser, ya hablé con ese pata ¿no?
El señor MONTESINOS TORRES.—	 Ya está, ¿Falta bastante?
El señor SECRETARIO.—	 De la mitad para allá.
El señor MONTESINOS TORRES.—	 ¿Ah?
El señor SECRETARIO.—	 (?).
El señor BOROBIO.—	 Bueno, pero esta parte no es importante. (2)
El señor HURTADO MILLER.—	 Sí, eso ya lo tengo ya.
El señor BOROBIO.—	 Entonces, esto es lo importante.
El señor HURTADO MILLER.—	 (?)  esos dos son los importantes.
El señor BOROBIO.—	 De acá usted lo único que se tiene que acordar es del estilo de campaña de la guerra sucia.
El señor HURTADO MILLER.—	 Así es.
El señor BOROBIO.—	 Entonces, esto ya todo está apuntado.
El señor HURTADO MILLER.—	 Si, toda la campaña de guerra sucia.
El señor BOROBIO.—	 Esto sí lo pusiste ¿no?
El señor MONTESINOS TORRES.—	 El FED está, el FED está.
El señor BOROBIO.—	 Ah, y el FED, esto de acá.
El señor HURTADO MILLER.—	 Claro, el FED es lo primero que he apuntado acá está.
El señor BOROBIO.—	 Oye maestro, después me das una copia a mí ¿ya? porque (?).
El señor HURTADO MILLER.—	 Eso hay que hacerlo allí.
El señor BOROBIO.—	 Eso me queda chiquita a mí. Esto no entra allí. Esto no entra allí.
El señor HURTADO MILLER.—	 No, eso es incómodo.
El señor BOROBIO.—	 Esto es justo para mi tamaño.
El señor MONTESINOS TORRES.—	 Uno la otra mitad y el otro la otra mitad.
El señor HURTADO MILLER.—	 Claro.
El señor BOROBIO.—	 Entonces, bueno, corrijo esto y lo traigo mañana ¿no? mañana hay 4 cocos más por si acaso.
El señor HURTADO MILLER.—	 A ver cómo... a qué hora nos vemos para definir lo de (?).
El señor MONTESINOS TORRES.—	 En la nochecita, pues.
El señor HURTADO MILLER.—	 Claro, (Llamada telefónica.)
El señor BOROBIO.—	 Aló, aló. Hola. Está saliendo hacia su casa en 5 minutos el señor Alberto Avellán. Espéralo, está allí en 10, 15 minutos. Me parece, me parece. (Fin de llamada telefónica.)
El señor HURTADO MILLER.—	 (?) ya tengo un sencillito, todo. Entonces...
El señor BOROBIO.—	 ¿Dónde estás? ¿Dónde estás? Presupuesto ¿dónde estás?
El señor HURTADO MILLER.—	 Ambulantes
El señor BOROBIO.—	 Ambulantes, entre paréntesis microempresas.
El señor HURTADO MILLER.—	 Qué mejor porque se lee perfecto (?).
El señor BOROBIO.—	 Y lo que es muy importante, la seguridad ciudadana.
El señor MONTESINOS TORRES.—	 Víctor Joy va a presentarse en Panorama ahora. ¿Qué irá a declarar?
El señor BOROBIO.—	 ¿Se queda o no?
El señor MONTESINOS TORRES.—	 No, no, no, hablamos por teléfono (?)
El señor HURTADO MILLER.—	 (?) lo van a escuchar por sus declaraciones en la mañana.
El señor BOROBIO.—	 (?)
El señor MONTESINOS TORRES.—	 Claro.
El señor HURTADO MILLER.—	 (?) el tema más importante (?).
El señor MONTESINOS TORRES.—	 ¿Has leído La República ?
El señor BOROBIO.—	 No, (?)
El señor HURTADO MILLER.—	 (?).
El señor BOROBIO.—	 En La República te voy a decir que leo más la revistita, que el periódico.
Background	—El señor Montesinos Torres sale del salón.
El señor HURTADO MILLER.—	 Están entregados ya.
El señor BOROBIO.—	 Es un huevón (?).
El señor HURTADO MILLER.—	 Bien feo está.
El señor BOROBIO.—	 No, no, ¿qué dijo?
El señor HURTADO MILLER.—	 Dice que la declaración de los (?) buscar para coordinar su pedido. (?) cosa más importante (?) vamos a ver lo de (?).
El señor MONTESINOS TORRES.—	 ¿Dónde dijo eso?
El señor HURTADO MILLER.—	 (?).
El señor BOROBIO.—	 ¿Dónde dijo?
El señor HURTADO MILLER.—	 No lo he leído exactamente la actuación, pero (?).
El señor BOROBIO.—	 ¡Ah! Salió en el periódico.
El señor HURTADO MILLER.—	 Claro.
El señor BOROBIO.—	 O sea, lo declaró ayer. Claro. Ah, eso sí, sí.
Background	—El señor Montesinos Torres regresa al salón y le entrega al señor Borobio un periódico.
El señor MONTESINOS TORRES.—	 Bueno.
El señor HURTADO MILLER.—	 Le voy a cambiar el file porque no entre en mi maletín porque es chiquito.
Background	—El señor Borobio lee las noticias de la primera página del periódico.
El señor BOROBIO.—	 Ah, ya, ya, ya. ¿Para qué fue en contra de Panorama?
El señor MONTESINOS TORRES.—	 (?) Panorama (?).
El señor HURTADO MILLER.—	 (?).
El señor MONTESINOS TORRES.—	 Sí.
El señor HURTADO MILLER.—	 Este (3) sale un poco mejor, el del fondo.
El señor MONTESINOS TORRES.—	 Sí. (Pausa.)
El señor HURTADO MILLER.—	 Porque esto.
El señor MONTESINOS TORRES.—	 Termina rápido, por favor, ya está listo.
El señor BOROBIO.—	 Estoy sacando rocas.
El señor MONTESINOS TORRES.—	 Lee.
Background	—El señor Montesinos Torres se retira de la sala.
El señor BOROBIO.—	 (?) lo municipal a lo otro.
El señor HURTADO MILLER.—	 Cambiar de fecha.
El señor BOROBIO.—	 Sí, es una vaina.
El SECRETARIO.—	 En el programa hay dos.
El señor BOROBIO.—	 ¿Dónde? ¿Dónde?
El SECRETARIO.—	 Ahí, en el programa de hoy.
El señor BOROBIO.—	 Los limeños merecen saber de qué se trata.
El señor HURTADO MILLER.—	 Lo voy a centrar después de la introducción, de los 3 programas básicos, yo le dije, centra la discusión sobre Andrade, hablemos de Andrade. (Pausa.)
El señor HURTADO MILLER.—	 ¿Sabes si ganó el Boys? quién no sabe eso, la principal información del centro del Perú, el mejor equipo del Perú no se puede dejar de saber.
El señor BOROBIO.—	 ¿Cuál? (Pausa.)
El señor HURTADO MILLER.—	 Está igual, está igual. (Pausa.)
Background	—El señor Hurtado Miller se retira de la Sala. —El señor Hurtado Miller reingresa a la Sala.
El señor HURTADO MILLER.—	 Hay que sacarle copia.
El señor BOROBIO.—	 (?)
El señor HURTADO MILLER.—	 Ahora ya vez, es importante.
El señor BOROBIO.—	 No pues. Dígame una cosa, ¿ustedes se ofrecen cada vez que llaman a un ministro para que empecemos nuestras labores del Congreso?
El señor HURTADO MILLER.—	 ¿El señor ministro, para qué?
El señor BOROBIO.—	 ¿Qué paralicemos las labores del Congreso porque llaman a un ministro?
El señor HURTADO MILLER.—	 Claro.
El señor BOROBIO.—	 Ah, porque está esa oposición. (4) Entonces ahora empiezan a agarrar a todos los ministros y dejo de hacer todo lo que tengo que hacer, en el tiempo que le corresponde.
El señor HURTADO MILLER.—	 Que lo expongan. (Pausa.)
El señor BOROBIO.—	 ¿Me permite un segundo?
Background	—El señor Borobio se retira de la Sala por unos instantes.
El señor HURTADO MILLER.—	 Sí, adelante. Yo estoy que vuelo.
El SECRETARIO.—	 Aquí está.
El señor HURTADO MILLER.—	 Sí, le agradezco mucho, muy amable, señor.
El SECRETARIO.—	 (?)
El señor HURTADO MILLER.—	 Sí, ya me voy. (Pausa.)
Background	—Suena el celular. (Pausa.)
El señor HURTADO MILLER.—	 ¿Puede hacerme el favor de avisarle que ya me voy? Para despedirme nada más. (Pausa.) (5)
Background	—El señor Borobio hace su reingreso a la Sala.
El señor BOROBIO.—	 ¡Ya!
El señor HURTADO MILLER.—	 Oye, ha sonado dos veces el teléfono, el chiquito.
El señor BOROBIO.—	 ¿Y no lo atendió?
El señor HURTADO MILLER.—	 No, no lo atendí porque dije no, quién será.
El señor BOROBIO.—	 (?)
El señor HURTADO MILLER.—	 Bueno, me voy, hasta mañana en la noche, a ver qué pasa pues.
El señor BOROBIO.—	 No, sabes qué, ahora ponemos sabes qué cosa.
El señor HURTADO MILLER.—	 Sí.
El señor BOROBIO.—	 Llámame cuando salgas.
El señor HURTADO MILLER.—	 Bien.
El señor BOROBIO.—	 Gusto de verte.
Background	—El señor Hurtado Miller se retira de la Sala, quedándose solo el señor Borobio.
El señor BOROBIO.—	 ¿Aló? ¿Don Augusto? ¿No se encuentra? ¿Aló Elsi? Hola, bien, ¿Augusto? gracias.
Background	—Fin del Vídeo N.° 1188. —Transcripción: lunes 2 de julio de 2001.
